window_start,aligned_union_bin_count,spot_observed_bin_count,perp_observed_bin_count,spot_forward_fill_share,perp_forward_fill_share,both_observed_share,spot_only_observed_share,perp_only_observed_share,spot_retained_observation_count,spot_raw_trade_count,spot_price_change_bin_count,spot_median_interupdate_ms,perp_retained_observation_count,perp_raw_trade_count,perp_price_change_bin_count,perp_median_interupdate_ms,latency,diagnostic_basis,contract_type,date,year,perp_to_spot_observed_bin_ratio,log_perp_to_spot_observed_bin_ratio,perp_to_spot_price_change_ratio,log_perp_to_spot_price_change_ratio,perp_to_spot_retained_observation_ratio,log_perp_to_spot_retained_observation_ratio,spot_minus_perp_forward_fill_share,perp_to_spot_raw_trade_ratio,sample_start,sample_end
2021-11-27 08:00:00,25400,15381,19541,0.3944488188976378,0.2306692913385827,0.3748818897637795,0.2306692913385827,0.3944488188976378,30805,,10658,100.0,39406,,14072,100.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.2704459758158888,0.2393680008872894,1.3202927103855897,0.277853462307431,1.2791988573654482,0.246233989295689,0.1637795275590551,,2021-11-27,2021-11-28
2021-11-27 09:00:00,20140,11267,13904,0.440566037735849,0.3096325719960278,0.2498013902681231,0.3096325719960278,0.440566037735849,17434,,7553,200.0,21919,,8852,200.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.2340255591054312,0.2102816376718019,1.1719618745035745,0.1586791603386469,1.2572411815314024,0.2289197819522003,0.1309334657398213,,2021-11-27,2021-11-28
2021-11-27 10:00:00,20404,10639,15068,0.4785826308566948,0.261517349539306,0.2599000196039992,0.261517349539306,0.4785826308566948,17506,,7292,200.0,25546,,10111,200.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.4162593984962406,0.348019169522519,1.386535033593857,0.3268078534024056,1.45924487347918,0.377919091975277,0.2170652813173887,,2021-11-27,2021-11-28
2021-11-27 11:00:00,18272,9851,12446,0.4608690893169877,0.3188485113835376,0.2202823992994746,0.3188485113835376,0.4608690893169877,15625,,6518,200.0,19478,,7950,200.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.2633982947624849,0.2338051497605489,1.219665592882344,0.1985767169769441,1.2465762191219762,0.2204007686199068,0.14202057793345,,2021-11-27,2021-11-28
2021-11-27 12:00:00,16598,9147,10803,0.4489095071695385,0.3491384504157127,0.2019520424147487,0.3491384504157127,0.4489095071695385,13988,,6006,300.0,16731,,7010,200.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.1810231744643638,0.1663811597698344,1.167138338604961,0.1545548883568063,1.1960826363571375,0.1790517470856585,0.0997710567538257,,2021-11-27,2021-11-28
2021-11-27 13:00:00,19051,10091,13575,0.4703165188179098,0.2874389795811243,0.2422445016009658,0.2874389795811243,0.4703165188179098,15582,,6709,200.0,21044,,9125,200.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.345223939754261,0.2965604971531139,1.3600596125186288,0.3075285315216203,1.3505101713405634,0.3004824257590565,0.1828775392367854,,2021-11-27,2021-11-28
2021-11-27 14:00:00,18276,9355,13222,0.4881265047056248,0.2765375355657693,0.2353359597286058,0.2765375355657693,0.4881265047056248,14186,,6062,200.0,20403,,8756,200.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.4133176571184267,0.3459398888527532,1.4443344878772886,0.3676486534504938,1.438218086981039,0.3634049077308317,0.2115889691398555,,2021-11-27,2021-11-28
2021-11-27 15:00:00,18931,9413,13832,0.502773229095135,0.2693465744017748,0.2278801965030901,0.2693465744017748,0.502773229095135,14735,,5987,200.0,21392,,8825,200.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.4694072657743786,0.3848590989137276,1.4739478957915833,0.3879444442899736,1.4517508143322475,0.3727702862013252,0.2334266546933601,,2021-11-27,2021-11-28
2021-11-27 16:00:00,19778,9962,14556,0.4963090302356153,0.2640307412276266,0.239660228536758,0.2640307412276266,0.4963090302356153,15640,,6738,200.0,23488,,9440,200.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.4611060925424069,0.3791937465198045,1.4009496958005638,0.3371503607862995,1.501758199603606,0.406636554765594,0.2322782890079887,,2021-11-27,2021-11-28
2021-11-27 17:00:00,15581,8531,9998,0.45247416725499,0.3583210320261857,0.1892048007188242,0.3583210320261857,0.45247416725499,12871,,5864,300.0,15217,,6608,200.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.171940928270042,0.1586612873846081,1.1268542199488492,0.119429874382877,1.1822560596643878,0.1674245280642489,0.0941531352288043,,2021-11-27,2021-11-28
2021-11-27 18:00:00,15902,8139,10900,0.4881775877248145,0.3145516287259464,0.197270783549239,0.3145516287259464,0.4881775877248145,13161,,5296,300.0,16877,,7080,200.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.3391891891891892,0.2920643481317725,1.3367944119312818,0.2902745181072472,1.2823279136909285,0.2486771087018474,0.173625958998868,,2021-11-27,2021-11-28
2021-11-27 19:00:00,13183,7045,8177,0.4655996358947128,0.3797314723507548,0.1546688917545323,0.3797314723507548,0.4655996358947128,10851,,4279,300.0,11649,,5042,300.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.1606585296622196,0.1489875420234045,1.1782710280373832,0.1640481335008828,1.073534832288979,0.0709567852150243,0.0858681635439581,,2021-11-27,2021-11-28
2021-11-27 20:00:00,21281,12616,15432,0.407170715661858,0.2748461068558808,0.3179831774822612,0.2748461068558808,0.407170715661858,24380,,8472,200.0,31016,,10660,100.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.223190932868352,0.2014629629730901,1.2582320311577952,0.2297075857520109,1.272179155900086,0.2407313008334883,0.1323246088059771,,2021-11-27,2021-11-28
2021-11-27 21:00:00,22956,11807,18008,0.4856682348841261,0.2155427774873671,0.2987889876285067,0.2155427774873671,0.4856682348841261,21009,,8231,200.0,33475,,12601,100.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.5251524390243902,0.422094365079699,1.530855199222546,0.4258265329881152,1.5933365064255116,0.4658302493137185,0.270125457396759,,2021-11-27,2021-11-28
2021-11-27 22:00:00,18156,9074,13196,0.5002203128442388,0.2731879268561357,0.2265917602996254,0.2731879268561357,0.5002203128442388,15903,,6543,200.0,23379,,8492,200.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.4542148760330578,0.3744661508837779,1.2978300733496333,0.2606936954974263,1.4700704225352113,0.3853103061297041,0.2270323859881031,,2021-11-27,2021-11-28
2021-11-27 23:00:00,17356,8377,12831,0.5173427056925559,0.2607167550126757,0.2219405392947683,0.2607167550126757,0.5173427056925559,15185,,5541,200.0,21342,,8330,200.0,100ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.5316304607304847,0.4263328285993156,1.503247924936846,0.4076280505519856,1.4054392203345187,0.3403498662703891,0.2566259506798802,,2021-11-27,2021-11-28
2021-11-27 00:00:00,50967,24502,30077,0.519257558812565,0.4098730551140934,0.0708693860733415,0.4098730551140934,0.519257558812565,28262,,16113,70.0,34868,,20037,60.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.2275231604293353,0.2049984484754126,1.2435149559389351,0.217942011482067,1.233733149347203,0.2100446535950401,0.1093845036984715,,2021-11-27,2021-11-28
2021-11-27 01:00:00,32637,16598,17529,0.4914361001317523,0.4629101939516499,0.0456537059165977,0.4629101939516499,0.4914361001317523,18143,,10354,120.0,19485,,10700,120.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0560877161274775,0.0545712463490607,1.0334138097537422,0.0328677001973167,1.0739638447971782,0.071356331457808,0.0285259061801023,,2021-11-27,2021-11-28
2021-11-27 02:00:00,34762,14799,21592,0.5742765088314826,0.3788619757206145,0.0468615154479028,0.3788619757206145,0.5742765088314826,16645,,8979,120.0,23993,,13058,100.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.4589864864864863,0.3777420073226252,1.4542316258351893,0.3744776689241619,1.441427369938724,0.365633851768833,0.1954145331108681,,2021-11-27,2021-11-28
2021-11-27 03:00:00,38305,15789,25202,0.5878083801070356,0.3420702258190837,0.0701213940738807,0.3420702258190837,0.5878083801070356,19147,,9834,90.0,28785,,15433,70.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.596136795440152,0.467586206783269,1.5692933401118454,0.4506254161943889,1.5033423856277417,0.4076908863102163,0.2457381542879519,,2021-11-27,2021-11-28
2021-11-27 04:00:00,28862,12182,18166,0.577922527891345,0.3705910886286466,0.0514863834800083,0.3705910886286466,0.577922527891345,13922,,7942,130.0,20362,,11019,110.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.4911762291717967,0.3995652240843375,1.3873851189726802,0.3274207660737733,1.4625439919557566,0.3801773796412294,0.2073314392626983,,2021-11-27,2021-11-28
2021-11-27 05:00:00,26775,11212,16826,0.5812511671335201,0.371577964519141,0.0471708683473389,0.371577964519141,0.5812511671335201,12549,,7200,140.0,18846,,9931,120.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.5006688664942478,0.4059109197155659,1.37925288154423,0.3215419623791904,1.5017529880478089,0.4066330844566977,0.2096732026143791,,2021-11-27,2021-11-28
2021-11-27 06:00:00,28479,12364,17362,0.5658555426805717,0.390357807507286,0.0437866498121422,0.390357807507286,0.5658555426805717,13748,,7987,140.0,19009,,10927,120.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.404205418520016,0.3394716043886212,1.3680520781171757,0.3133878872748654,1.3826460106189542,0.3239990623052411,0.1754977351732856,,2021-11-27,2021-11-28
2021-11-27 07:00:00,26976,12028,16249,0.5541221826809015,0.3976497627520759,0.0482280545670225,0.3976497627520759,0.5541221826809015,13503,,7700,150.0,18183,,10228,120.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.350901986865076,0.3007725077638109,1.3282690559667576,0.2838766329177573,1.346563981042654,0.2975561486966407,0.1564724199288256,,2021-11-27,2021-11-28
2021-11-27 08:00:00,53908,24989,33343,0.5364509905765378,0.3814832677895674,0.0820657416338947,0.3814832677895674,0.5364509905765378,30805,,15723,70.0,39406,,22581,60.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.3342937174869949,0.2884021012840407,1.4361485627066903,0.3619649211987165,1.2791988573654482,0.246233989295689,0.1549677227869703,,2021-11-27,2021-11-28
2021-11-27 09:00:00,33568,15621,19558,0.5346460915157293,0.4173617731172545,0.0479921353670162,0.4173617731172545,0.5346460915157293,17434,,9771,120.0,21919,,12078,110.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.252016387146332,0.2247553613672751,1.2360826852230864,0.2119472542276473,1.2572411815314024,0.2289197819522003,0.1172843183984747,,2021-11-27,2021-11-28
2021-11-27 10:00:00,35852,15206,22695,0.5758674550931607,0.3669809215664398,0.0571516233403994,0.3669809215664398,0.5758674550931607,17506,,9733,100.0,25546,,14665,80.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.4924705727625436,0.4004328493482282,1.5066776248202178,0.4099069782603452,1.45924487347918,0.377919091975277,0.2088865335267209,,2021-11-27,2021-11-28
2021-11-27 11:00:00,29592,13907,17225,0.5300419032170857,0.4179170045958367,0.0520410921870775,0.4179170045958367,0.5300419032170857,15625,,8690,120.0,19478,,10653,120.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.238567730802416,0.2139556562213669,1.2258658382234495,0.2036474010394843,1.2465762191219762,0.2204007686199068,0.1121248986212489,,2021-11-27,2021-11-28
2021-11-27 12:00:00,25902,12388,14781,0.5217357732993592,0.4293490850127403,0.0489151416879005,0.4293490850127403,0.5217357732993592,13988,,7708,140.0,16731,,9220,130.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.193155218338849,0.1766012422290932,1.1961343883772215,0.1790950140798791,1.1960826363571375,0.1790517470856585,0.0923866882866188,,2021-11-27,2021-11-28
2021-11-27 13:00:00,31097,13886,18763,0.5534617487217417,0.3966298999903527,0.0499083512879055,0.3966298999903527,0.5534617487217417,15582,,8710,130.0,21044,,12114,110.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.3511917620796428,0.3009869897489683,1.390770290437378,0.329857759431734,1.3505101713405634,0.3004824257590565,0.1568318487313889,,2021-11-27,2021-11-28
2021-11-27 14:00:00,29650,12677,18337,0.5724451939291737,0.3815514333895446,0.0460033726812816,0.3815514333895446,0.5724451939291737,14186,,7742,140.0,20403,,11587,110.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.446442656570437,0.3691072017657343,1.4965775539196693,0.4031808705025174,1.438218086981039,0.3634049077308317,0.190893760539629,,2021-11-27,2021-11-28
2021-11-27 15:00:00,30912,12814,19461,0.5854684265010351,0.3704386645962733,0.0440929089026915,0.3704386645962733,0.5854684265010351,14735,,7714,130.0,21392,,11904,100.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.5186890362856027,0.4178474865837627,1.543097861309138,0.4337919941237019,1.4517508143322475,0.3727702862013252,0.2150297619047618,,2021-11-27,2021-11-28
2021-11-27 16:00:00,32765,13581,20900,0.5855028231344422,0.3621242179154585,0.0523729589500991,0.3621242179154585,0.5855028231344422,15640,,8728,130.0,23488,,12992,100.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.5388749815932852,0.4310516180244918,1.4884866536831252,0.3977599351473865,1.501758199603606,0.406636554765594,0.2233786052189836,,2021-11-27,2021-11-28
2021-11-27 17:00:00,23707,11258,13439,0.5251191631163792,0.4331210191082802,0.0417598177753406,0.4331210191082802,0.5251191631163792,12871,,7347,160.0,15217,,8560,140.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.1937116973088195,0.1770675262740099,1.165078933043005,0.1527888384074694,1.1822560596643878,0.1674245280642489,0.0919981440080989,,2021-11-27,2021-11-28
2021-11-27 18:00:00,24738,11089,14906,0.5517422588729889,0.3974452259681462,0.0508125151588649,0.3974452259681462,0.5517422588729889,13161,,6768,150.0,16877,,9346,130.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.3441839495040575,0.2957870999260175,1.3808538927463436,0.3227020706739757,1.2823279136909285,0.2486771087018474,0.1542970329048427,,2021-11-27,2021-11-28
2021-11-27 19:00:00,19136,9273,10590,0.5154159698996655,0.4465928093645485,0.0379912207357859,0.4465928093645485,0.5154159698996655,10851,,5330,190.0,11649,,6347,180.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.1420099202070304,0.132789797892263,1.1907709622960043,0.1746009648235387,1.073534832288979,0.0709567852150243,0.068823160535117,,2021-11-27,2021-11-28
2021-11-27 20:00:00,42437,19868,25811,0.5318236444612013,0.3917807573579659,0.0763955981808327,0.3917807573579659,0.5318236444612013,24380,,11961,70.0,31016,,16784,60.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.2991091650309528,0.2616787719026412,1.4031934459120547,0.3387506718096329,1.272179155900086,0.2407313008334883,0.1400428871032354,,2021-11-27,2021-11-28
2021-11-27 21:00:00,43601,17502,28977,0.5985871883672392,0.3354051512579987,0.066007660374762,0.3354051512579987,0.5985871883672392,21009,,11133,90.0,33475,,18946,70.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.6556018968176884,0.5041646265898321,1.701724447637866,0.531642117888909,1.5933365064255116,0.4658302493137185,0.2631820371092405,,2021-11-27,2021-11-28
2021-11-27 22:00:00,31125,12841,20077,0.5874377510040161,0.3549558232931727,0.0576064257028112,0.3549558232931727,0.5874377510040161,15903,,8618,120.0,23379,,12143,80.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.5634636349478277,0.4469036388974782,1.4089801601113818,0.3428661519880119,1.4700704225352113,0.3853103061297041,0.2324819277108433,,2021-11-27,2021-11-28
2021-11-27 23:00:00,29884,12610,18891,0.5780350689332084,0.3678557087404631,0.0541092223263284,0.3678557087404631,0.5780350689332084,15185,,7518,90.0,21342,,11685,90.0,10ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.498057251605741,0.4041691030601333,1.554196036707009,0.4409583937363554,1.4054392203345187,0.3403498662703891,0.2101793601927453,,2021-11-27,2021-11-28
2021-11-27 00:00:00,3599,3537,3572,0.0172270075020839,0.0075020839121978,0.9752709085857184,0.0075020839121978,0.0172270075020839,28262,,3112,1000.0,34868,,3098,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0098925946862634,0.0098439833036791,0.9955027304850628,-0.0045074126538599,1.233733149347203,0.2100446535950401,0.009724923589886,,2021-11-27,2021-11-28
2021-11-27 01:00:00,3595,3491,3502,0.0289290681502086,0.0258692628650904,0.9452016689847008,0.0258692628650904,0.0289290681502086,18143,,2827,1000.0,19485,,2717,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0031500572737686,0.0031451062379939,0.9611032531824611,-0.0396734323053743,1.0739638447971782,0.071356331457808,0.0030598052851182,,2021-11-27,2021-11-28
2021-11-27 02:00:00,3596,3418,3548,0.0494994438264738,0.0133481646273637,0.9371523915461624,0.0133481646273637,0.0494994438264738,16645,,2572,1000.0,23993,,2782,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.038022813688213,0.0373177630071952,1.0816167897396036,0.0784569492441466,1.441427369938724,0.365633851768833,0.0361512791991101,,2021-11-27,2021-11-28
2021-11-27 03:00:00,3599,3330,3569,0.0747429841622673,0.0083356487913309,0.9169213670464018,0.0083356487913309,0.0747429841622673,19147,,2597,1000.0,28785,,2763,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0717502251576103,0.0692930365800051,1.0638953040800616,0.0619369876570156,1.5033423856277417,0.4076908863102163,0.0664073353709363,,2021-11-27,2021-11-28
2021-11-27 04:00:00,3582,3209,3500,0.1041317699609157,0.0228922389726409,0.8729759910664433,0.0228922389726409,0.1041317699609157,13922,,2598,1000.0,20362,,2661,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0906542056074766,0.0867777048306041,1.024240092343209,0.0239509643135666,1.4625439919557566,0.3801773796412294,0.0812395309882747,,2021-11-27,2021-11-28
2021-11-27 05:00:00,3581,3161,3489,0.1172856743926277,0.0256911477240994,0.8570231778832729,0.0256911477240994,0.1172856743926277,12549,,2497,1000.0,18846,,2483,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.103731815306768,0.0986969974270555,0.9943955164131304,-0.0056202476321535,1.5017529880478089,0.4066330844566977,0.0915945266685283,,2021-11-27,2021-11-28
2021-11-27 06:00:00,3580,3271,3487,0.0863128491620111,0.0259776536312849,0.8877094972067039,0.0259776536312849,0.0863128491620111,13748,,2662,1000.0,19009,,2753,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0660146699266504,0.0639270873062326,1.0341719864814118,0.0336010934746678,1.3826460106189542,0.3239990623052411,0.0603351955307262,,2021-11-27,2021-11-28
2021-11-27 07:00:00,3586,3251,3465,0.0934188510875627,0.0337423312883435,0.8728388176240937,0.0337423312883435,0.0934188510875627,13503,,2590,1000.0,18183,,2681,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.065805658056581,0.0637309996078502,1.03512157468159,0.0345188832795137,1.346563981042654,0.2975561486966407,0.0596765197992191,,2021-11-27,2021-11-28
2021-11-27 08:00:00,3599,3540,3580,0.0163934426229508,0.0052792442345095,0.9783273131425396,0.0052792442345095,0.0163934426229508,30805,,3012,1000.0,39406,,3183,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0112962439988704,0.011232917886529,1.056754065715234,0.0552020078339723,1.2791988573654482,0.246233989295689,0.0111141983884412,,2021-11-27,2021-11-28
2021-11-27 09:00:00,3596,3433,3519,0.0453281423804226,0.0214126807563959,0.9332591768631812,0.0214126807563959,0.0453281423804226,17434,,2743,1000.0,21919,,2727,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.025043680838672,0.0247352271347218,0.9941690962099126,-0.0058479698824231,1.2572411815314024,0.2289197819522003,0.0239154616240267,,2021-11-27,2021-11-28
2021-11-27 10:00:00,3592,3363,3536,0.0637527839643652,0.0155902004454342,0.9206570155902004,0.0155902004454342,0.0637527839643652,17506,,2768,1000.0,25546,,2898,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0514268727705114,0.050148168112642,1.0469483568075115,0.0458796057506936,1.45924487347918,0.377919091975277,0.0481625835189309,,2021-11-27,2021-11-28
2021-11-27 11:00:00,3584,3341,3472,0.0678013392857142,0.03125,0.9009486607142856,0.03125,0.0678013392857142,15625,,2688,1000.0,19478,,2700,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0391980849790543,0.038449343588735,1.0044626255113425,0.0044526975237508,1.2465762191219762,0.2204007686199068,0.0365513392857142,,2021-11-27,2021-11-28
2021-11-27 12:00:00,3569,3292,3375,0.0776127766881479,0.0543569627346595,0.8680302605771925,0.0543569627346595,0.0776127766881479,13988,,2559,1000.0,16731,,2544,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.02520498026116,0.0248925733394834,0.994140625,-0.005876608488985,1.1960826363571375,0.1790517470856585,0.0232558139534883,,2021-11-27,2021-11-28
2021-11-27 13:00:00,3586,3368,3497,0.0607919687674288,0.0248187395426659,0.9143892916899052,0.0248187395426659,0.0607919687674288,15582,,2619,1000.0,21044,,2840,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0382902938557437,0.0375754121719944,1.084351145038168,0.0809817850990454,1.3505101713405634,0.3004824257590565,0.0359732292247629,,2021-11-27,2021-11-28
2021-11-27 14:00:00,3587,3299,3499,0.0802899358795651,0.0245330359632004,0.8951770281572344,0.0245330359632004,0.0802899358795651,14186,,2526,1000.0,20403,,2837,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0606060606060606,0.0588405000229333,1.1230708349821923,0.1160667503317937,1.438218086981039,0.3634049077308317,0.0557568999163646,,2021-11-27,2021-11-28
2021-11-27 15:00:00,3593,3299,3527,0.081825772335096,0.0183690509323684,0.8998051767325355,0.0183690509323684,0.081825772335096,14735,,2519,1000.0,21392,,2761,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.069090909090909,0.0668086696721103,1.096031746031746,0.0916961534637685,1.4517508143322475,0.3727702862013252,0.0634567214027275,,2021-11-27,2021-11-28
2021-11-27 16:00:00,3595,3356,3518,0.066481223922114,0.0214186369958275,0.9121001390820584,0.0214186369958275,0.066481223922114,15640,,2708,1000.0,23488,,2831,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0482573726541555,0.0471291403415502,1.0454042081949058,0.0444036127285151,1.501758199603606,0.406636554765594,0.0450625869262865,,2021-11-27,2021-11-28
2021-11-27 17:00:00,3557,3210,3312,0.0975541186393027,0.0688782682035423,0.8335676131571549,0.0688782682035423,0.0975541186393027,12871,,2544,1000.0,15217,,2574,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0317658050451572,0.0312717082103819,1.0117878192534382,0.0117188841132134,1.1822560596643878,0.1674245280642489,0.0286758504357604,,2021-11-27,2021-11-28
2021-11-27 18:00:00,3551,3146,3361,0.114052379611377,0.0535060546324978,0.832441565756125,0.0535060546324978,0.114052379611377,13161,,2363,1000.0,16877,,2540,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0683190340006354,0.0660864169041539,1.0748730964467006,0.0722026047941753,1.2823279136909285,0.2486771087018474,0.0605463249788792,,2021-11-27,2021-11-28
2021-11-27 19:00:00,3523,3028,3173,0.1405052512063582,0.099347147317627,0.7601476014760148,0.099347147317627,0.1405052512063582,10851,,2143,1000.0,11649,,2213,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.047870584351271,0.046760090059117,1.0326492537313432,0.0321275910778895,1.073534832288979,0.0709567852150243,0.0411581038887311,,2021-11-27,2021-11-28
2021-11-27 20:00:00,3589,3439,3453,0.0417943716912789,0.0378935636667595,0.9203120646419616,0.0378935636667595,0.0417943716912789,24380,,2814,1000.0,31016,,2810,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0040697674418604,0.0040615083391797,0.9985790408525757,-0.0014219696672588,1.272179155900086,0.2407313008334883,0.0039008080245193,,2021-11-27,2021-11-28
2021-11-27 21:00:00,3596,3436,3566,0.0444938820912124,0.0083426028921023,0.9471635150166852,0.0083426028921023,0.0444938820912124,21009,,2909,1000.0,33475,,3108,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0378236834448646,0.0371259085090575,1.068384879725086,0.0661480498932156,1.5933365064255116,0.4658302493137185,0.0361512791991101,,2021-11-27,2021-11-28
2021-11-27 22:00:00,3574,3299,3437,0.0769445998880805,0.0383324006715165,0.8847229994404029,0.0383324006715165,0.0769445998880805,15903,,2774,1000.0,23379,,2633,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0418181818181818,0.0409674384882229,0.9491891891891892,-0.0521471438773085,1.4700704225352113,0.3853103061297041,0.038612199216564,,2021-11-27,2021-11-28
2021-11-27 23:00:00,3555,3111,3426,0.1248945147679325,0.0362869198312236,0.8388185654008439,0.0362869198312236,0.1248945147679325,15185,,2390,1000.0,21342,,2616,1000.0,1s,last_trade_update_activity_v1,linear,2021-11-27,2021,1.1012210796915167,0.0964196365763266,1.0945211208699288,0.090316935071821,1.4054392203345187,0.3403498662703891,0.0886075949367088,,2021-11-27,2021-11-28
2021-11-27 00:00:00,15831,11554,12998,0.2701661297454362,0.1789526877645126,0.5508811824900511,0.1789526877645126,0.2701661297454362,28262,,8665,200.0,34868,,9496,200.0,200ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.1249675465166595,0.117754187699538,1.0958919916916685,0.0915686359430977,1.233733149347203,0.2100446535950401,0.0912134419809235,,2021-11-27,2021-11-28
2021-11-27 01:00:00,14187,9768,10197,0.3114823429900613,0.2812433918375978,0.4072742651723409,0.2812433918375978,0.3114823429900613,18143,,6724,200.0,19485,,6706,200.0,200ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.0439144231753503,0.0429775159621584,0.9973234200743496,-0.0026801683703025,1.0739638447971782,0.071356331457808,0.0302389511524635,,2021-11-27,2021-11-28
2021-11-27 02:00:00,14429,8783,11613,0.3912953080601566,0.1951625199251507,0.4135421720146926,0.1951625199251507,0.3912953080601566,16645,,5835,200.0,23993,,7477,200.0,200ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.322176684881603,0.2792793821826834,1.2813570938999317,0.2479197458943827,1.441427369938724,0.365633851768833,0.1961327881350058,,2021-11-27,2021-11-28
2021-11-27 03:00:00,14369,8295,12084,0.4227155682371772,0.1590228965133273,0.4182615352494954,0.1590228965133273,0.4227155682371772,19147,,5761,200.0,28785,,7833,200.0,200ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.4567261330761814,0.3761915432282202,1.359597362027074,0.3071885985813029,1.5033423856277417,0.4076908863102163,0.2636926717238499,,2021-11-27,2021-11-28
2021-11-27 04:00:00,13064,7371,10298,0.4357777097366809,0.2117268830373545,0.3524954072259645,0.2117268830373545,0.4357777097366809,13922,,5266,400.0,20362,,6572,200.0,200ms,last_trade_update_activity_v1,linear,2021-11-27,2021,1.3970428648941942,0.3343577633360878,1.2479589899373458,0.2215094087801869,1.4625439919557566,0.3801773796412294,0.2240508266993263,,2021-11-27,2021-11-28
